PackageID,Product,MetrcQty,CurrentQty,Supplier,Cost,CostPerItem,Synced,OriginalQuantity,MetrcTag,ExternalID,ActivatedAt,MetrcName
B000009083,Moon Dust Nanotech Gummies - 1000mg - Orange,,,,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000009083,10656358,5/16/2024,Moon Dust Nano Gummies - 1000mg - Orange
B000009085,Moon Dust Nano Gummies - 1000mg - Pineapple,,,,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000009085,10656633,5/16/2024,Moon Dust Nano Gummies - 1000mg - Pineapple
B000009089,Moon Dust Nano Gummies - 1000mg - Variety Pack,,,,$120.00 ,$12.00 ,Yes,10,1A40E01000282FB000009089,10656192,5/16/2024,Moon Dust Nano Gummies - 1000mg - Variety Pack
B000009081,Moon Dust Nano Gummies - 1000mg - Cherry,,,,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000009081,10656450,5/16/2024,Moon Dust Nano Gummies - 1000mg - Cherry
B000009082,Moon Dust Nanotech Gummies 50mg - Mango,,,,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000009082,10656357,5/16/2024,Moon Dust Nano Gummies - 1000mg - Mango
B000009087,Moon Dust Nanotech Gummies 50mg - Strawberry,,,,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000009087,10656473,5/16/2024,Moon Dust Nano Gummies - 1000mg - Strawberry
B000009090,Moon Dust Gummies 1000mg Cosmic Crush,,,,$40.00 ,$8.00 ,Yes,5,1A40E01000282FB000009090,10656477,5/16/2024,Moon Dust Gummies 1000mg Cosmic Crush
B000009086,Moon Dust Nanotech Gummies 50mg - Sour Apple,,,,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000009086,10656362,5/16/2024,Moon Dust Nano Gummies - 1000mg - Sour Apple
B000009095,Moon Dust Distillate Gummies 25mg Five Flavors Variety Pack,,,,$100.00 ,$10.00 ,Yes,10,1A40E01000282FB000009095,10656378,5/16/2024,Moon Dust Distillate Gummies - 1000mg - Variety Pack
B000000476,Blueberry Strawberry Pens 2ml,,,,$300.00 ,$15.00 ,Yes,20,1A40E010002AEBB000000476,10703918,5/16/2024,Blueberry Strawberry Pens 2ml
D000004150,Blackwell - Cap Junky flowers,74.48,,,"$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000004150,10760330,5/15/2024,Blackwell - Cap Junky flowers
D000004149,Blackwell - Green Runtz small flowers,2.68,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004149,10760325,5/15/2024,Blackwell - Green Runtz small flowers
D000004151,Blackwell - Cap Junky small flowers,,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004151,10760331,5/15/2024,Blackwell - Cap Junky small flowers
D000004147,Zombi Salsa small flowers,,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004147,10760143,5/15/2024,Zombi Salsa small flowers
D000004148,Blackwell - Green Runtz flowers,1.43,,,"$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000004148,10760324,5/15/2024,Blackwell - Green Runtz flowers
D000004144,Oreoz flowers,0.01,,,"$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000004144,10759945,5/15/2024,Oreoz flowers
D000004145,Blackwell - Oreoz small flowers,2.08,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004145,10759946,5/15/2024,Blackwell - Oreoz small flowers
D000004146,Zombi Salsa flowers,0.08,,,"$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000004146,10760142,5/15/2024,Zombi Salsa flowers
D000004142,Blackwell - Animal Gelato small flowers,0.01,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004142,10756769,5/16/2024,Blackwell - Animal Gelato small flowers
D000004143,Blackwell - Purple Ice Water small flowers,0.01,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004143,10757241,5/16/2024,Blackwell - Purple Ice Water small flowers
212685328,Slim Jim,,16,C Store Imports,$30.00 ,$1.25 ,No,24,,,5/14/2024,
212685306,Beef & Cheese,,2,C Store Imports,$38.40 ,$1.20 ,No,32,,,5/14/2024,
212685302,Energy Drink,,,C Store Imports,$142.50 ,$2.50 ,No,57,,,5/14/2024,
212685173,powerade / body armor / gatorade,,13,C Store Imports,$29.60 ,$1.48 ,No,20,,,5/14/2024,
212685095,Soda,,,C Store Imports,$159.60 ,$1.20 ,No,133,,,5/14/2024,
212684997,Juice,,,C Store Imports,$42.00 ,$1.50 ,No,28,,,5/14/2024,
D000004123,Blackwell - Animal Gelato small flowers,30.792,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004123,10719268,5/13/2024,Blackwell - Animal Gelato small flowers
B000129958,CO2 Joint - Train Wreck - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129958,10706711,5/13/2024,CO2 Joint - Train Wreck - 2g
B000129959,Infused Preroll 1g - White Truffle - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129959,10706712,5/13/2024,Infused Preroll 1g - White Truffle - 1g
B000129957,CO2 Joint - Train Wreck - 2g,,,,$0.01 ,$0.01 ,Yes,1,1A40E010000322B000129957,10706617,5/13/2024,CO2 Joint - Train Wreck - 2g
B000129955,Infused Preroll 1g - Strawberry Gorilla - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129955,10706710,5/13/2024,Infused Preroll 1g - Strawberry Gorilla - 1g
B000129956,Infused Preroll 1g - The Worker - 1g,,6,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129956,10706616,5/13/2024,Infused Preroll 1g - The Worker - 1g
B000129954,CO2 Joint - Rozay - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129954,10706615,5/13/2024,CO2 Joint - Rozay - 2g
B000129953,CO2 Joint - Purple Fog - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129953,10706709,5/13/2024,CO2 Joint - Purple Fog - 2g
B000129940,CO2 Joint - Dr. Big Sleep - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129940,10706605,5/13/2024,CO2 Joint - Dr. Big Sleep - 2g
B000129952,CO2 Joint - Platinum Punch - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129952,10706614,5/13/2024,CO2 Joint - Platinum Punch - 2g
B000129937,Infused Preroll 1g - Chocolate Strawberry Thai - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129937,10706704,5/13/2024,Infused Preroll 1g - Chocolate Strawberry Thai - 1g
B000129936,CO2 Joint - Blue Light District - 2g,,,,$125.00 ,$5.00 ,Yes,25,1A40E010000322B000129936,10706703,5/13/2024,CO2 Joint - Blue Light District - 2g
B000129939,CO2 Joint - Devils Crack - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129939,10706705,5/13/2024,CO2 Joint - Devils Crack - 2g
B000129944,CO2 Joint - Ice Cream Cake - 2g,,,,$125.00 ,$5.00 ,Yes,25,1A40E010000322B000129944,10706608,5/13/2024,CO2 Joint - Ice Cream Cake - 2g
B000129949,Infused Preroll 1g - Mimosa - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129949,10706612,5/13/2024,Infused Preroll 1g - Mimosa - 1g
B000129948,Infused Preroll 1g - Mac 1 - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129948,10706611,5/13/2024,Infused Preroll 1g - Mac 1 - 1g
B000129951,CO2 Joint - Peanut Butter Breath - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129951,10706708,5/13/2024,CO2 Joint - Peanut Butter Breath - 2g
B000129935,CO2 Joint - Blue Cookies - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129935,10706702,5/13/2024,CO2 Joint - Blue Cookies - 2g
B000129941,Infused Preroll 1g - Gas Cake - 1g,,,,$2.00 ,$2.00 ,Yes,1,1A40E010000322B000129941,10706606,5/13/2024,Infused Preroll 1g - Gas Cake - 1g
B000129945,Space Commander Indica 3g Kief Infused,,,,$50.00 ,$10.00 ,Yes,5,1A40E010000322B000129945,10706609,5/13/2024,Space Commander Indica 3g Kief Infused
B000129938,Infused Preroll 1g - Crown Royal - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129938,10706604,5/13/2024,Infused Preroll 1g - Crown Royal - 1g
B000129943,Infused Preroll 1g - Ice Cream Cake - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129943,10706607,5/13/2024,Infused Preroll 1g - Ice Cream Cake - 1g
B000129950,Infused Preroll 1g - Northern Lights - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129950,10706613,5/13/2024,Infused Preroll 1g - Northern Lights - 1g
B000129934,CO2 Joint - Apple Fritter - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129934,10706603,5/13/2024,CO2 Joint - Apple Fritter - 2g
B000129947,CO2 Joint - Lemon Skunk - 2g,,,,$75.00 ,$5.00 ,Yes,15,1A40E010000322B000129947,10706610,5/13/2024,CO2 Joint - Lemon Skunk - 2g
B000129946,Infused Preroll 1g - Kyro - 1g,,,,$0.01 ,$0.01 ,Yes,1,1A40E010000322B000129946,10706707,5/13/2024,Infused Preroll 1g - Kyro - 1g
B000129942,Infused Preroll 1g - Hellfire OG - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129942,10706706,5/13/2024,Infused Preroll 1g - Hellfire OG - 1g
B000129933,Infused Preroll 1g - Afghan Cookies - 1g,,,,$20.00 ,$2.00 ,Yes,10,1A40E010000322B000129933,10706701,5/13/2024,Infused Preroll 1g - Afghan Cookies - 1g
D000004121,Blackwell - Animal Gelato small flowers,0.01,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004121,10704165,5/11/2024,Blackwell - Animal Gelato small flowers
D000004122,Blackwell - Purple Ice Water small flowers,0.08,,,"$1,270.05 ",$1.40 ,Yes,907.18,1A40E01000173ED000004122,10704166,5/11/2024,Blackwell - Purple Ice Water small flowers
D000004120,Blackwell - Animal Gelato flowers,0.01,,,"$1,995.80 ",$2.20 ,Yes,907.18,1A40E01000173ED000004120,10704164,5/11/2024,Blackwell - Animal Gelato flowers
D000001716,Campfire Smores,,6,"Buffalo Brothers Brands, LLC",$210.00 ,$21.00 ,Yes,10,1A40E01000010CD000001716,10682779,5/10/2024,Campfire Smores
D000001714,Blueberry Cheesecake Ice Cream Pint,,7,"Buffalo Brothers Brands, LLC",$210.00 ,$21.00 ,Yes,10,1A40E01000010CD000001714,10682777,5/10/2024,Blueberry Cheesecake Ice Cream Pint
D000001709,Cookies & Cream Ice Cream Pint,,7,"Buffalo Brothers Brands, LLC",$60.00 ,$6.00 ,Yes,10,1A40E01000010CD000001709,10682772,5/10/2024,Cookies & Cream Ice Cream Pint
D000001708,Milk Chocolate Ice Cream Pint,,2,,$60.00 ,$6.00 ,Yes,10,1A40E01000010CD000001708,10682771,5/10/2024,Milk Chocolate Ice Cream Pint
D000001712,Salted Caramel Brownie,2,,"Buffalo Brothers Brands, LLC",$120.00 ,$12.00 ,Yes,10,1A40E01000010CD000001712,10682775,5/10/2024,Salted Caramel Brownie
D000001710,Sundae Cone,3,,"Buffalo Brothers Brands, LLC",$60.00 ,$6.00 ,Yes,10,1A40E01000010CD000001710,10682773,5/10/2024,Sundae Cone
D000001711,Peanut Butter Cup Ice Cream Pint,,8,"Buffalo Brothers Brands, LLC",$120.00 ,$12.00 ,Yes,10,1A40E01000010CD000001711,10682774,5/10/2024,Peanut Butter Cup Ice Cream Pint
D000001713,Salted Caramel Ice Cream Pint,,9,"Buffalo Brothers Brands, LLC",$120.00 ,$12.00 ,Yes,10,1A40E01000010CD000001713,10682776,5/10/2024,Salted Caramel Ice Cream Pint
D000001715,Chocolate Chip Cookie Dough Ice Cream Pint,,10,"Buffalo Brothers Brands, LLC",$210.00 ,$21.00 ,Yes,10,1A40E01000010CD000001715,10682778,5/10/2024,Chocolate Chip Cookie Dough Ice Cream Pint
D000001707,Vanilla Ice Cream Pint,,6,"Buffalo Brothers Brands, LLC",$60.00 ,$6.00 ,Yes,10,1A40E01000010CD000001707,10682770,5/10/2024,Vanilla Ice Cream Pint
3000012618,FG | Concentrate | Alien House | Cured Resin | 14.0g | Sugar - Tigers Blood,,,,$53.00 ,$53.00 ,Yes,1,1A40E0100004FB3000012618,10562232,5/9/2024,FG | Concentrate | Alien House | Cured Resin | 14.0g | Sugar - Tigers Blood
3000013256,FG | Vape | Disposable | 2.0g | Live Resin | Alien House - Blueberry Jam,,,,$80.00 ,$16.00 ,Yes,5,1A40E0100004FB3000013256,10665192,5/9/2024,FG | Vape | Disposable | 2.0g | Live Resin | Alien House - Blueberry Jam
3000013258,FG | Vape | Disposable | 2.0g | Live Resin | Alien House - Lemon OG,,3,Choctaw Processing LLC,$48.00 ,$16.00 ,Yes,3,1A40E0100004FB3000013258,10665195,5/9/2024,FG | Vape | Disposable | 2.0g | Live Resin | Alien House - Lemon OG
3000013259,FG | Vape | Disposable | 2.0g | Live Resin | Alien House - Pineapple Cake,,3,Choctaw Processing LLC,$48.00 ,$16.00 ,Yes,3,1A40E0100004FB3000013259,10665197,5/9/2024,FG | Vape | Disposable | 2.0g | Live Resin | Alien House - Pineapple Cake
3000013257,FG | Vape | Disposable | 2.0g | Live Resin | Alien House - Georgia Pie,,3,Choctaw Processing LLC,$48.00 ,$16.00 ,Yes,3,1A40E0100004FB3000013257,10665194,5/9/2024,FG | Vape | Disposable | 2.0g | Live Resin | Alien House - Georgia Pie
3000013251,FG | Concentrate | Alien House | Cured Resin | 14.0g | Sugar - Candy Cane Kush,,,,$53.00 ,$53.00 ,Yes,1,1A40E0100004FB3000013251,10665187,5/9/2024,FG | Concentrate | Alien House | Cured Resin | 14.0g | Sugar - Candy Cane Kush
3000013221,FG | Concentrate | Alien House | Cured Resin | 1.0g | Crumble - Lemon OG,,,,$50.00 ,$5.00 ,Yes,10,1A40E0100004FB3000013221,10665266,5/9/2024,FG | Concentrate | Alien House | Cured Resin | 1.0g | Crumble - Lemon OG
3000013244,FG | Concentrate | Alien House | Cured Resin | 1.0g | Sugar - Tigers Blood,,,,$50.00 ,$5.00 ,Yes,10,1A40E0100004FB3000013244,10665272,5/9/2024,FG | Concentrate | Alien House | Cured Resin | 1.0g | Sugar - Tigers Blood
3000013246,FG | Concentrate | Alien House | Cured Resin | 14.0g | Badder - Georgia Pie,,,,$53.00 ,$53.00 ,Yes,1,1A40E0100004FB3000013246,10665277,5/9/2024,FG | Concentrate | Alien House | Cured Resin | 14.0g | Badder - Georgia Pie
3000013252,FG | Concentrate | Alien House | Cured Resin | 14.0g | Sugar - Watermelon Cough,,,,$53.00 ,$53.00 ,Yes,1,1A40E0100004FB3000013252,10665188,5/9/2024,FG | Concentrate | Alien House | Cured Resin | 14.0g | Sugar - Watermelon Cough
